idExpediente,strCodExpedienteExt,strCodExpediente,idOrganizacionPolitica,strOrganizacionPolitica,strDepartamento,strProvincia,strDistrito,strEstadoExped,strTipoEleccion,idJuradoElectoral,strJuradoElectoral,idTipoExpediente,strTipoExpediente,idMateria,strMateria,ID
140910,SEPEG.2021003450,2021.10659.GEN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140851,SEPEG.2021003391,2021.10600.GEN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,LA MAR,ANCO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140793,SEPEG.2021003333,2021.10542.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,OCROS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140710,SEPEG.2021003251,2021.10460.GEN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,JESUS NAZARENO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
142125,SEPEG.2021004637,SEPEG.2021003294APL.01,1366,FUERZA POPULAR,PUNO,AZANGARO,ASILLO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1618,SAN ROMAN,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-PUN
142066,SEPEG.2021004585,SEPEG.2021002805APL.01,1366,FUERZA POPULAR,CAJAMARCA,HUALGAYOC,BAMBAMARCA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1581,CHOTA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-CAJ
141575,SEPEG.2021004105,2021.11295.EGN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,ALTO AMAZONAS,SANTA CRUZ,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
140785,SEPEG.2021003325,2021.10534.GEN.CNCH.NEL.MSF.00,1366,FUERZA POPULAR,CUSCO,CANCHIS,SAN PEDRO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1574,CANCHIS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CUS
140464,SEPEG.2021003007,2021.10216.EGN.CHTA.NEL.MSF.00,1366,FUERZA POPULAR,CAJAMARCA,CHOTA,ANGUIA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1581,CHOTA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CAJ
141820,SEPEG.2021004350,SEPEG.2021002937APL.01,1366,FUERZA POPULAR,ANCASH,HUARAZ,HUARAZ,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1589,HUARAZ,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-ANC
141052,SEPEG.2021003590,2021.10791.EGN.BAGU.NEL.MSF.00,1366,FUERZA POPULAR,AMAZONAS,BAGUA,LA PECA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1571,BAGUA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AMA
140491,SEPEG.2021003034,2021.10243.EGN.CHTA.NEL.MSF.00,1366,FUERZA POPULAR,CAJAMARCA,CHOTA,CHOTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1581,CHOTA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CAJ
142323,SEPEG.2021004825,SEPEG.2021003515APL.01,1366,FUERZA POPULAR,HUANCAVELICA,ACOBAMBA,ANDABAMBA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-HUV
142142,SEPEG.2021004654,SEPEG.2021003432APL.01,1366,FUERZA POPULAR,AYACUCHO,LA MAR,SAN MIGUEL,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-AYA
141008,SEPEG.2021003548,2021.10756.EGN.CANG.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,CANGALLO,PARAS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1575,CANGALLO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140975,SEPEG.2021003515,2021.10723.GEN.HVCA.NEL.MSF.00,1366,FUERZA POPULAR,HUANCAVELICA,ACOBAMBA,ANDABAMBA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUV
140969,SEPEG.2021003509,2021.10717.GEN.HVCA.NEL.MSF.00,1366,FUERZA POPULAR,HUANCAVELICA,TAYACAJA,HUARIBAMBA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUV
140537,SEPEG.2021003080,2021.10289.EGN.TBPT.NEL.MSF.00,1366,FUERZA POPULAR,MADRE DE DIOS,TAMBOPATA,INAMBARI,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1623,TAMBOPATA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-MDD
140578,SEPEG.2021003121,2021.10330.EGN.LUCA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1609,LUCANAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
141996,SEPEG.2021004520,SEPEG.2021003451APL.01,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-AYA
141667,SEPEG.2021004197,2021.11387.GEN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,ALTO AMAZONAS,BALSAPUERTO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
140242,SEPEG.2021002788,2021.09996.EGN.CNCH.NEL.MSF.00,1366,FUERZA POPULAR,CUSCO,CHUMBIVILCAS,LLUSCO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1574,CANCHIS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CUS
140309,SEPEG.2021002855,2021.10063.EGN.HUAR.NEL.MSF.00,1366,FUERZA POPULAR,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1590,HUARI,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-ANC
141680,SEPEG.2021004210,2021.11399.EGN.HCHR.NEL.MSF.00,1366,FUERZA POPULAR,LIMA,HUAROCHIRI,CHICLA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1591,HUAROCHIRI,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LIM
140567,SEPEG.2021003110,2021.10319.GEN.TBPT.NEL.MSF.00,1366,FUERZA POPULAR,MADRE DE DIOS,TAMBOPATA,INAMBARI,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1623,TAMBOPATA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-MDD
142004,SEPEG.2021004528,SEPEG.2021003285APL.01,1366,FUERZA POPULAR,PUNO,SAN ROMAN,JULIACA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1618,SAN ROMAN,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-PUN
141928,SEPEG.2021004454,SEPEG.2021002823APL.01,1366,FUERZA POPULAR,ANCASH,POMABAMBA,HUAYLLAN,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1590,HUARI,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-ANC
141024,SEPEG.2021003563,2021.10763.EGN.BAGU.NEL.MSF.00,1366,FUERZA POPULAR,AMAZONAS,BAGUA,BAGUA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1571,BAGUA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AMA
141541,SEPEG.2021004071,2021.11261.EGN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,ALTO AMAZONAS,BALSAPUERTO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
141947,SEPEG.2021004473,SEPEG.2021002910APL.01,1366,FUERZA POPULAR,CUSCO,QUISPICANCHI,CCATCA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1583,CUSCO,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-CUS
140823,SEPEG.2021003363,2021.10572.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,VINCHOS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
141962,SEPEG.2021004488,SEPEG.2021003170APL.01,1366,FUERZA POPULAR,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1609,LUCANAS,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-AYA
140573,SEPEG.2021003116,2021.10325.EGN.HNCO.NEL.MSF.00,1366,FUERZA POPULAR,HUANUCO,HUANUCO,MARGOS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1588,HUANUCO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUC
140737,SEPEG.2021003278,2021.10487.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,VINCHOS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
142312,SEPEG.2021004814,SEPEG.2021003514APL.01,1366,FUERZA POPULAR,HUANCAVELICA,ACOBAMBA,ANDABAMBA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-HUV
140977,SEPEG.2021003517,2021.10725.EGN.HVCA.NEL.MSF.00,1366,FUERZA POPULAR,HUANCAVELICA,CHURCAMPA,COSME,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUV
140266,SEPEG.2021002812,2021.10020.GEN.HUAR.NEL.MSF.00,1366,FUERZA POPULAR,ANCASH,HUARI,SAN MARCOS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1590,HUARI,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-ANC
140999,SEPEG.2021003539,2021.10747.GEN.CANG.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1575,CANGALLO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140739,SEPEG.2021003280,2021.10489.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,VINCHOS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140450,SEPEG.2021002993,2021.10202.EGN.CHTA.NEL.MSF.00,1366,FUERZA POPULAR,CAJAMARCA,CHOTA,CONCHAN,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1581,CHOTA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CAJ
142048,SEPEG.2021004572,SEPEG.2021003542APL.01,1366,FUERZA POPULAR,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1575,CANGALLO,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-AYA
140649,SEPEG.2021003190,2021.10399.GEN.HNCO.NEL.MSF.00,1366,FUERZA POPULAR,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1588,HUANUCO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUC
140253,SEPEG.2021002799,2021.10007.GEN.HVCA.NEL.MSF.00,1366,FUERZA POPULAR,HUANCAVELICA,ACOBAMBA,PAUCARA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUV
141908,SEPEG.2021004434,SEPEG.2021003282APL.01,1366,FUERZA POPULAR,PUNO,PUNO,ATUNCOLLA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1617,PUNO,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-PUN
140784,SEPEG.2021003324,2021.10533.GEN.ABAN.NEL.MSF.00,1366,FUERZA POPULAR,APURIMAC,ABANCAY,PICHIRHUA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1566,ABANCAY,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-APU
140693,SEPEG.2021003234,2021.10443.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUANTA,HUANTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140524,SEPEG.2021003067,2021.10276.EGN.TACN.NEL.MSF.00,1366,FUERZA POPULAR,TACNA,TACNA,ALTO DE LA ALIANZA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1622,TACNA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-TAC
140287,SEPEG.2021002833,2021.10041.EGN.CHTA.NEL.MSF.00,1366,FUERZA POPULAR,CAJAMARCA,HUALGAYOC,BAMBAMARCA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1581,CHOTA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CAJ
140271,SEPEG.2021002817,2021.10025.GEN.HVCA.NEL.MSF.00,1366,FUERZA POPULAR,HUANCAVELICA,ACOBAMBA,PAUCARA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUV
142377,SEPEG.2021004878,SEPEG.2021002801APL.01,1366,FUERZA POPULAR,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-HUV
140571,SEPEG.2021003114,2021.10323.GEN.TBPT.NEL.MSF.00,1366,FUERZA POPULAR,MADRE DE DIOS,TAMBOPATA,INAMBARI,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1623,TAMBOPATA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-MDD
140911,SEPEG.2021003451,2021.10660.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140666,SEPEG.2021003207,2021.10416.GEN.HNCO.NEL.MSF.00,1366,FUERZA POPULAR,HUANUCO,YAROWILCA,CHACABAMBA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1588,HUANUCO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUC
141837,SEPEG.2021004367,SEPEG.2021003116APL.01,1366,FUERZA POPULAR,HUANUCO,HUANUCO,MARGOS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1588,HUANUCO,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-HUC
140966,SEPEG.2021003506,2021.10714.EGN.HVCA.NEL.MSF.00,1366,FUERZA POPULAR,HUANCAVELICA,HUAYTARA,PILPICHACA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUV
140619,SEPEG.2021003160,2021.10369.GEN.LIC1.NEL.MSF.00,1366,FUERZA POPULAR,AFRICA,REPUBLICA ARABE DE EGIPTO,EL CAIRO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1597,LIMA CENTRO 1,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,
140617,SEPEG.2021003158,2021.10367.EGN.LIC1.NEL.MSF.00,1366,FUERZA POPULAR,AMERICA,CHILE,ARICA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1597,LIMA CENTRO 1,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,
140264,SEPEG.2021002810,2021.10018.GEN.HVCA.NEL.MSF.00,1366,FUERZA POPULAR,HUANCAVELICA,ACOBAMBA,PAUCARA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUV
142025,SEPEG.2021004549,SEPEG.2021002984APL.01,1366,FUERZA POPULAR,CAJAMARCA,CHOTA,CHOTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1581,CHOTA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-CAJ
140601,SEPEG.2021003142,2021.10351.GEN.TACN.NEL.MSF.00,1366,FUERZA POPULAR,TACNA,TACNA,ALTO DE LA ALIANZA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1622,TACNA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-TAC
140600,SEPEG.2021003141,2021.10350.EGN.LUCA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,PARINACOCHAS,PULLO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1609,LUCANAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140536,SEPEG.2021003079,2021.10288.EGN.TACN.NEL.MSF.00,1366,FUERZA POPULAR,TACNA,TACNA,ALTO DE LA ALIANZA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1622,TACNA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-TAC
140344,SEPEG.2021002889,2021.10097.EGN.CHTA.NEL.MSF.00,1366,FUERZA POPULAR,CAJAMARCA,CHOTA,HUAMBOS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1581,CHOTA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CAJ
140330,SEPEG.2021002875,2021.10083.GEN.MOYO.NEL.MSF.00,1366,FUERZA POPULAR,SAN MARTIN,BELLAVISTA,BELLAVISTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1612,MOYOBAMBA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-SAM
140764,SEPEG.2021003304,2021.10513.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,LA MAR,TAMBO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140462,SEPEG.2021003005,2021.10214.EGN.CHTA.NEL.MSF.00,1366,FUERZA POPULAR,CAJAMARCA,CHOTA,ANGUIA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1581,CHOTA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-CAJ
142386,SEPEG.2021004887,SEPEG.2021002865APL.01,1366,FUERZA POPULAR,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-HUV
142374,SEPEG.2021004875,SEPEG.2021002794APL.01,1366,FUERZA POPULAR,HUANCAVELICA,ACOBAMBA,ANDABAMBA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-HUV
142111,SEPEG.2021004624,SEPEG.2021004366QDA.01,1366,FUERZA POPULAR,HUANUCO,YAROWILCA,CHORAS,REGISTRADO,SEGUNDA VUELTA PRESIDENCIAL,1,JURADO NACIONAL DE ELECCIONES,15,NULIDAD ELECTORAL,18,QUEJA POR DENEGATORIA DE APELACIÓN,PE-HUC
140918,SEPEG.2021003458,2021.10667.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140215,SEPEG.2021002763,2021.09970.EGN.AQP2.NEL.MSF.00,1366,FUERZA POPULAR,AREQUIPA,AREQUIPA,TIABAYA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1570,AREQUIPA 2,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-ARE
141041,SEPEG.2021003579,2021.10780.EGN.BAGU.NEL.MSF.00,1366,FUERZA POPULAR,AMAZONAS,BAGUA,BAGUA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1571,BAGUA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AMA
140955,SEPEG.2021003495,2021.10703.EGN.HVCA.NEL.MSF.00,1366,FUERZA POPULAR,HUANCAVELICA,TAYACAJA,AHUAYCHA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUV
140803,SEPEG.2021003343,2021.10552.GEN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,ACOS VINCHOS,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140283,SEPEG.2021002829,2021.10037.EGN.PASC.NEL.MSF.00,1366,FUERZA POPULAR,PASCO,OXAPAMPA,CONSTITUCION,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1614,PASCO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-PAS
142118,SEPEG.2021004630,SEPEG.2021003080APL.01,1366,FUERZA POPULAR,MADRE DE DIOS,TAMBOPATA,INAMBARI,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1623,TAMBOPATA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-MDD
142114,SEPEG.2021004626,SEPEG.2021002753APL.01,1366,FUERZA POPULAR,AREQUIPA,AREQUIPA,MIRAFLORES,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1569,AREQUIPA 1,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-ARE
141717,SEPEG.2021004247,2021.11433.EGN.AAMZ.NEL.MSF.00,1366,FUERZA POPULAR,LORETO,ALTO AMAZONAS,BALSAPUERTO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1567,ALTO AMAZONAS,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-LOR
142038,SEPEG.2021004562,SEPEG.2021003031APL.01,1366,FUERZA POPULAR,CAJAMARCA,CHOTA,TACABAMBA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1581,CHOTA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-CAJ
142003,SEPEG.2021004527,SEPEG.2021003281APL.01,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,JESUS NAZARENO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,2,APELACIÓN,PE-AYA
141983,SEPEG.2021004507,SEPEG.2021003168APL.01,1366,FUERZA POPULAR,AMERICA,ARGENTINA,ROSARIO DE SANTA FE,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1597,LIMA CENTRO 1,15,NULIDAD ELECTORAL,2,APELACIÓN,
140960,SEPEG.2021003500,2021.10708.GEN.HVCA.NEL.MSF.00,1366,FUERZA POPULAR,HUANCAVELICA,ACOBAMBA,ROSARIO,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUV
140355,SEPEG.2021002900,2021.10108.GEN.MNIE.NEL.MSF.00,1366,FUERZA POPULAR,MOQUEGUA,ILO,EL ALGARROBAL,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1610,MARISCAL NIETO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-MOQ
140528,SEPEG.2021003071,2021.10280.GEN.TBPT.NEL.MSF.00,1366,FUERZA POPULAR,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1623,TAMBOPATA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-MDD
141482,SEPEG.2021004012,2021.11206.EGN.PUNO.NEL.MSF.00,1366,FUERZA POPULAR,PUNO,CHUCUITO,ZEPITA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1617,PUNO,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-PUN
140905,SEPEG.2021003445,2021.10654.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140724,SEPEG.2021003265,2021.10474.EGN.HMGA.NEL.MSF.00,1366,FUERZA POPULAR,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1585,HUAMANGA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-AYA
140644,SEPEG.2021003185,2021.10394.EGN.TACN.NEL.MSF.00,1366,FUERZA POPULAR,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1622,TACNA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-TAC
140245,SEPEG.2021002791,2021.09999.EGN.HVCA.NEL.MSF.00,1366,FUERZA POPULAR,HUANCAVELICA,ACOBAMBA,ACOBAMBA,RESUELTO,SEGUNDA VUELTA PRESIDENCIAL,1586,HUANCAVELICA,15,NULIDAD ELECTORAL,15,MESA DE SUFRAGIO,PE-HUV
